BTCUSD,ETHUSD,BCHUSD,LTCUSD,ADAUSD,BATUSD,ETCUSD,XLMUSD,ZRXUSD,LINKUSD,RVNUSD,DASHUSD,ZECUSD,ALGOUSD,IOTAUSD,WAVESUSD,ATOMUSD,NEOUSD,QTUMUSD,NANOUSD,ICXUSD,ENJUSD,ONTUSD,ZILUSD,VETUSD,XTZUSD,HBARUSD,OMGUSD,MATICUSD,REPUSD,EOSUSD,DOGEUSD,KNCUSD,VTHOUSD,COMPUSD,MANAUSD,HNTUSD,MKRUSD,DAIUSD,ONEUSD,BANDUSD,STORJUSD,UNIUSD,SOLUSD,EGLDUSD,PAXGUSD,OXTUSD,ZENUSD,FILUSD,AAVEUSD,GRTUSD,SUSHIUSD,ANKRUSD,AMPUSD,CRVUSD,AXSUSD,AVAXUSD,CTSIUSD,SHIBUSDT,Date
9648.53,243.55,256.63,47.65,0.088,0.2329,6.953,0.0846,0.3299,4.4369,0.0205,78.52,52.69,0.245,0.2508,1.1277,3.002,12.253,1.847,0.8909,0.3197,0.1784,0.814,0.022,0.0176,2.3386,0.0304,3.836,0.0177,16.16,2.7672,0.0077,1.174,0.0013,503.0,0.3036,4.2108,1874.0496,1.0001,0.0295,13.8496,0.6699,33.2,14.7448,143.44,1702.83,0.689,56.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9618.0,243.21,254.47,47.36,0.0876,0.2298,6.9127,0.0828,0.3267,4.4058,0.0201,78.12,51.98,0.243,0.2474,1.1213,3.011,12.166,1.821,0.8913,0.3248,0.1793,0.7557,0.022,0.0172,2.3678,0.0305,3.8099,0.0181,16.34,2.7172,0.0089,1.21,0.0012,464.75,0.2999,4.308,2145.4579,1.0006,0.0294,13.9624,0.6798,32.2153,14.8574,144.443,1718.25,0.6889,57.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9834.4,245.44,257.36,47.86,0.087,0.2324,6.9325,0.083,0.3268,4.457,0.0202,78.4,52.35,0.244,0.2501,1.1366,3.138,12.33,1.849,0.9017,0.3171,0.1763,0.783,0.0225,0.0172,2.3444,0.0308,3.8158,0.0181,16.16,2.7103,0.0085,1.289,0.0012,476.94,0.2726,4.2999,1940.1102,1.0005,0.0278,13.7532,0.6761,30.998,14.6535,144.519,1718.94,0.6899,55.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9815.35,241.44,253.49,47.12,0.0882,0.2403,6.8696,0.0818,0.324,4.4037,0.0203,77.92,52.07,0.241,0.2502,1.1273,3.128,12.142,1.832,0.8839,0.32,0.1699,0.779,0.0217,0.0169,2.2655,0.0301,3.7637,0.0181,15.96,2.7718,0.0088,1.288,0.0012,472.49,0.2902,4.1334,2249.157,1.0007,0.0289,13.3235,0.6904,30.3532,13.5818,142.6,1717.33,0.6995,60.821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9789.57,243.11,256.43,47.41,0.0889,0.2424,6.8955,0.0822,0.3273,4.4319,0.0203,78.38,52.18,0.242,0.2509,1.1264,3.115,12.142,1.845,0.8977,0.33,0.1735,0.8042,0.0215,0.0168,2.2403,0.0299,3.8298,0.0177,16.02,2.8449,0.0085,1.232,0.0012,441.21,0.2779,3.9642,2365.9156,1.0017,0.0287,13.0108,0.6874,31.1909,13.3521,140.178,1723.87,0.6978,61.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9790.9,243.11,259.85,47.42,0.0877,0.2442,6.9068,0.0821,0.3292,4.4548,0.0204,78.39,53.38,0.239,0.2513,1.1289,3.077,12.163,1.836,0.9181,0.3378,0.1768,0.8282,0.0207,0.0163,2.2144,0.0306,3.8054,0.0175,16.16,2.8198,0.0083,1.264,0.0012,457.58,0.2881,4.018,2325.0979,1.0015,0.0305,13.2938,0.7013,31.1523,13.3219,139.22,1726.36,0.705,61.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9771.65,243.58,259.09,47.46,0.0876,0.243,6.9236,0.0821,0.3272,4.4592,0.0201,78.81,53.39,0.238,0.2515,1.1302,3.083,12.015,1.824,0.9203,0.3359,0.1777,0.8291,0.0205,0.0163,2.249,0.0311,3.7525,0.0177,16.0,2.822,0.008,1.159,0.0013,462.3,0.2889,3.76,2398.9895,1.0015,0.0309,13.06,0.7196,31.044,13.1285,138.698,1723.78,0.6958,63.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9691.32,242.6,255.91,47.17,0.0865,0.2417,6.8835,0.0807,0.3236,4.4097,0.02,79.16,52.96,0.239,0.2501,1.1303,3.159,12.028,1.817,0.9207,0.3342,0.1761,0.8469,0.02,0.0158,2.1958,0.0301,3.7977,0.0177,15.92,2.759,0.0081,1.357,0.0012,477.78,0.2986,3.4788,2338.2317,1.0011,0.0294,13.1119,0.7283,29.1,12.7589,140.024,1734.44,0.696,63.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9707.77,241.61,258.21,46.93,0.0857,0.2393,6.8506,0.0804,0.324,4.385,0.0202,78.46,52.93,0.236,0.247,1.1384,3.155,11.999,1.812,0.9402,0.3298,0.174,0.8551,0.0202,0.016,2.0232,0.0304,3.6759,0.0174,15.82,2.6475,0.0079,1.436,0.0013,494.96,0.3044,3.5716,2250.0,1.0011,0.0299,12.5001,0.7232,27.228,13.01,139.979,1738.21,0.6951,67.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9724.32,242.0,257.72,47.3,0.0854,0.2448,6.836,0.0803,0.3244,4.4137,0.0203,78.5,52.97,0.239,0.2503,1.1379,3.154,11.938,1.819,0.9611,0.3284,0.1827,0.9342,0.0206,0.0162,1.9541,0.0306,4.0596,0.0175,16.18,2.6677,0.0084,1.369,0.0012,462.03,0.2998,3.65,2240.6384,1.0011,0.03,12.9862,0.7392,26.75,12.9625,140.078,1738.9,0.705,64.903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9612.58,239.68,255.43,46.8,0.0851,0.2438,6.8247,0.0787,0.3206,4.3561,0.0199,77.65,52.39,0.232,0.2456,1.127,3.08,11.751,1.781,0.96,0.3248,0.1783,0.9396,0.0201,0.0161,2.0224,0.031,3.7401,0.0173,23.07,2.646,0.0081,1.318,0.0012,497.93,0.3038,3.3976,2209.5029,1.0014,0.0296,12.3803,0.682,26.9797,12.6944,138.908,1744.34,0.6968,63.919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9628.65,240.1,255.38,46.62,0.0863,0.2408,6.829,0.0799,0.3212,4.356,0.02,77.58,52.34,0.232,0.245,1.1254,3.128,11.738,1.786,0.9487,0.32,0.174,0.8803,0.0206,0.0164,1.9822,0.0306,3.8342,0.0177,20.4,2.5406,0.0082,1.303,0.0013,484.21,0.3078,3.1361,2276.9258,1.0014,0.0294,12.4553,0.7082,26.854,13.9957,139.614,1742.13,0.7003,65.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9607.0,240.04,255.14,46.76,0.0858,0.2382,6.83,0.0791,0.3219,4.3436,0.02,77.95,51.91,0.232,0.2456,1.1369,3.117,11.617,1.807,0.9681,0.3235,0.1735,0.8943,0.0207,0.0169,2.0328,0.0308,3.8275,0.0178,19.56,2.5919,0.0084,1.37,0.0014,466.97,0.3003,2.7481,2286.5337,1.0016,0.0292,12.5346,0.6984,26.3826,13.9597,141.41,1741.34,0.705,65.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9686.0,243.6,257.44,47.1,0.086,0.2413,6.9025,0.0803,0.3229,4.39,0.0203,78.75,52.74,0.236,0.2482,1.1673,3.147,11.905,1.825,1.0104,0.3302,0.178,0.8824,0.0209,0.0164,2.0234,0.0309,3.5205,0.0176,19.66,2.6376,0.0087,1.46,0.0019,457.35,0.3062,3.175,2273.4712,1.0016,0.0302,12.466,0.71,27.077,13.9521,145.684,1734.45,0.712,65.922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9652.47,242.67,256.34,46.95,0.0864,0.2396,6.9014,0.0809,0.3288,4.365,0.0202,78.87,53.13,0.235,0.2458,1.1588,3.109,11.858,1.821,1.0489,0.3251,0.1791,0.8354,0.0209,0.0163,2.1016,0.0308,3.6127,0.0178,18.61,2.6139,0.0084,1.427,0.0016,447.99,0.3041,2.923,2175.0,1.0015,0.0309,12.6736,0.7045,26.4927,14.2759,146.261,1740.83,0.7385,64.528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9660.0,241.37,253.91,46.75,0.0862,0.2379,6.8951,0.0807,0.3259,4.3587,0.0203,78.38,53.08,0.236,0.2453,1.1512,3.097,11.85,1.843,1.0141,0.318,0.1717,0.8388,0.0206,0.0162,2.1519,0.0311,3.6669,0.0179,19.97,2.5779,0.0087,1.362,0.0016,456.06,0.3116,3.2544,2023.1115,1.0006,0.0327,12.4332,0.6967,27.2625,14.7914,150.115,1738.9,0.7298,66.793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9670.25,241.83,252.53,46.69,0.0863,0.237,6.8601,0.0801,0.3234,4.353,0.0201,78.46,52.5,0.237,0.2467,1.1491,3.062,11.797,1.845,1.0125,0.3208,0.1721,0.8659,0.021,0.0167,2.1435,0.0311,3.6735,0.018,20.78,2.588,0.0086,1.375,0.0017,436.45,0.2985,3.4153,2025.1676,1.0011,0.0313,12.3264,0.6851,27.4742,14.8702,163.0,1748.17,0.7415,61.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9688.03,243.12,254.54,46.82,0.0884,0.2392,6.8716,0.0805,0.3238,4.39,0.0201,78.13,52.99,0.237,0.248,1.1509,3.107,11.972,1.842,1.0416,0.3212,0.1729,0.8679,0.0208,0.0166,2.112,0.0332,3.685,0.0178,19.58,2.6078,0.0096,1.418,0.0019,436.13,0.3024,3.3666,1919.0285,1.0007,0.0315,12.6635,0.6673,27.8275,16.0387,156.71,1742.68,0.7374,59.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9653.72,242.15,254.08,46.38,0.0862,0.2383,6.8475,0.0796,0.3274,4.3561,0.02,77.69,52.59,0.234,0.246,1.1546,3.058,11.871,1.827,1.0544,0.3197,0.1732,0.8939,0.021,0.0167,2.0838,0.0329,3.7318,0.018,19.35,2.6075,0.0096,1.363,0.0016,449.07,0.3074,3.41,2032.4899,1.0011,0.033,12.51,0.6766,27.9082,15.5956,157.47,1745.32,0.7192,58.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9571.99,238.7,251.42,46.0,0.0847,0.231,6.7687,0.0782,0.3235,4.312,0.0199,77.3,52.07,0.232,0.2409,1.1344,2.995,11.658,1.805,1.0821,0.3209,0.1716,0.8942,0.0211,0.0169,2.0483,0.0331,3.7856,0.018,19.67,2.6028,0.0094,1.343,0.0015,449.77,0.3125,3.2673,2090.8738,1.0012,0.0356,12.1785,0.6868,28.353,16.0265,169.465,1749.4,0.7081,57.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9497.56,237.22,247.59,45.7,0.0835,0.2283,6.7129,0.0771,0.3151,4.2721,0.0197,76.53,51.1,0.229,0.2392,1.1249,2.958,11.473,1.773,1.0224,0.3166,0.1677,0.9197,0.0209,0.0168,2.0313,0.0327,3.7189,0.0181,18.6,2.6062,0.0094,1.364,0.0015,451.95,0.3593,3.3044,2015.5611,1.0005,0.0359,12.6297,0.7032,28.9339,15.8915,167.118,1741.14,0.6968,56.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9798.02,242.6,252.49,46.83,0.0858,0.2332,6.8334,0.0787,0.32,4.3117,0.02,77.5,51.8,0.229,0.2401,1.1378,3.005,11.703,1.792,1.0576,0.3172,0.169,0.894,0.0211,0.0169,1.9906,0.0329,3.7112,0.0182,18.44,2.6095,0.0096,1.354,0.0015,475.13,0.3272,3.6078,1986.3008,1.0012,0.0362,12.7178,0.6963,29.2155,16.5486,168.318,1734.44,0.6753,57.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9751.42,244.83,253.66,46.7,0.0866,0.2348,6.85,0.079,0.3226,4.3491,0.0203,78.0,52.22,0.232,0.2418,1.1482,3.021,11.716,1.813,1.06,0.319,0.1709,0.8708,0.0209,0.017,1.9981,0.0318,3.6627,0.0182,18.18,2.6131,0.0094,1.349,0.0015,469.25,0.3246,3.749,2001.9994,1.0009,0.0435,12.6022,0.702,28.8386,17.2575,168.493,1742.02,0.6883,53.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9724.9,244.05,253.94,46.78,0.086,0.2345,6.8088,0.0785,0.3209,4.34,0.0204,77.85,52.15,0.234,0.2414,1.1448,3.013,11.75,1.805,1.0657,0.3216,0.171,0.8665,0.0219,0.017,1.9443,0.0328,3.6509,0.0182,18.0,2.576,0.0086,1.381,0.0015,467.46,0.3188,3.7221,2020.4018,1.001,0.0409,12.6973,0.7063,28.157,17.5238,177.9,1743.27,0.6875,54.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9727.56,244.1,255.7,46.54,0.0861,0.2452,6.8009,0.0791,0.3191,4.3743,0.021,78.01,52.36,0.232,0.2415,1.1439,3.069,11.736,1.819,1.0426,0.3235,0.1716,0.88,0.0217,0.0172,2.0265,0.0334,3.6648,0.0182,17.74,2.5809,0.0091,1.407,0.0015,461.66,0.3231,3.7982,2018.9766,1.0013,0.0384,13.1679,0.7897,28.111,18.275,175.557,1744.0,0.6924,54.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9745.53,243.62,254.4,46.38,0.0856,0.2514,6.7653,0.0795,0.3205,4.3694,0.0209,77.9,52.39,0.234,0.2439,1.1621,3.062,11.712,1.815,1.0371,0.3217,0.1719,0.884,0.0224,0.0173,2.0257,0.0339,3.701,0.0182,17.44,2.5991,0.0094,1.384,0.0015,456.22,0.3119,3.9136,1976.1878,1.0009,0.0396,13.018,0.7778,28.1233,18.9394,170.605,1743.38,0.6946,55.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9702.36,242.91,252.58,46.19,0.0855,0.2493,6.7714,0.0797,0.3217,4.3669,0.0208,77.4,51.86,0.231,0.2437,1.1596,3.05,11.625,1.832,1.0352,0.3217,0.172,0.8902,0.0232,0.0172,2.074,0.0341,3.6708,0.0183,17.9,2.6459,0.0094,1.35,0.0014,457.87,0.3171,4.1294,2067.2985,1.0015,0.0374,13.0119,0.7674,28.1417,18.5599,164.901,1755.94,0.6991,56.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9695.18,242.33,253.56,46.16,0.0856,0.249,6.84,0.0794,0.3176,4.4127,0.0209,77.21,51.84,0.232,0.2406,1.1649,3.08,11.594,1.827,1.0325,0.32,0.174,0.8859,0.024,0.0172,2.1055,0.0339,3.667,0.0183,18.37,2.6234,0.0094,1.387,0.0013,457.97,0.3016,3.6809,1975.5784,1.0012,0.0399,13.4831,0.7648,28.7564,18.1018,158.326,1745.14,0.8234,57.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9778.0,246.5,255.97,46.55,0.0866,0.258,6.925,0.0801,0.3203,4.4775,0.0211,77.74,52.51,0.235,0.2421,1.1872,3.163,11.688,1.83,1.0419,0.3189,0.1699,0.9025,0.023,0.0176,2.1,0.0335,3.58,0.0182,17.87,2.6492,0.0094,1.421,0.0013,451.3,0.3074,3.7074,1867.866,1.0012,0.0367,13.2669,0.7391,28.516,18.4313,164.356,1741.77,0.83,57.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9685.45,243.11,252.6,45.97,0.0855,0.2569,6.8019,0.0782,0.3235,4.4568,0.0205,77.01,52.2,0.231,0.2465,1.1726,3.106,11.497,1.81,1.0911,0.3204,0.1736,0.8967,0.0236,0.0181,2.1621,0.0335,3.6318,0.0183,17.23,2.6798,0.0093,1.404,0.0014,454.57,0.3015,3.5033,1857.357,1.0006,0.036,13.4382,0.7948,28.0809,18.1186,170.423,1744.34,0.8506,56.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9689.76,243.32,253.06,46.07,0.0856,0.2555,6.8141,0.0792,0.3447,4.4676,0.0205,77.03,52.09,0.233,0.2498,1.1731,3.147,11.538,1.822,1.0968,0.3247,0.1747,0.8743,0.0232,0.018,2.1635,0.034,3.554,0.0185,17.39,2.6201,0.0093,1.402,0.0013,478.48,0.31,3.6178,1895.353,1.0014,0.0363,14.4179,0.7468,28.3708,18.4002,165.897,1742.21,0.9819,56.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9724.5,243.47,253.44,46.3,0.0854,0.2566,6.8226,0.079,0.3381,4.4722,0.0206,77.72,52.08,0.238,0.2509,1.1643,3.182,11.789,1.817,1.0923,0.3216,0.1745,0.872,0.0231,0.0185,2.1523,0.0352,3.5772,0.0185,17.57,2.6453,0.0092,1.386,0.0013,460.26,0.3038,3.8044,1805.2962,1.0013,0.0373,14.3609,0.7549,27.7262,18.1506,162.682,1744.2,0.8717,55.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9724.03,243.6,253.16,46.04,0.0849,0.2584,6.7938,0.0787,0.3335,4.4223,0.0212,77.23,51.61,0.238,0.2515,1.1629,3.143,11.755,1.823,1.1471,0.324,0.173,0.8925,0.0225,0.0174,2.1561,0.0367,3.5493,0.0186,17.26,2.6096,0.0093,1.341,0.0015,462.98,0.3097,3.7,1967.0347,1.0032,0.0374,14.689,0.7682,27.941,18.8538,165.7,1743.89,0.905,59.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9734.76,243.2,253.19,45.87,0.0842,0.2531,6.789,0.0784,0.3381,4.4123,0.0208,77.52,51.73,0.239,0.2607,1.1768,3.132,11.731,1.814,1.1364,0.3218,0.1747,0.861,0.0225,0.0175,2.2271,0.0363,3.5268,0.0193,16.81,2.6188,0.009,1.331,0.0015,452.62,0.3149,3.9621,2046.3235,1.0032,0.0371,14.6408,0.7668,28.1946,18.8949,168.4,1745.27,0.8368,59.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9781.21,244.04,254.11,45.88,0.0832,0.2515,6.7755,0.0782,0.349,4.4398,0.0209,77.47,51.82,0.242,0.2607,1.1756,3.113,12.027,1.809,1.1975,0.3247,0.1775,0.8456,0.0227,0.0176,2.2239,0.0351,3.3931,0.0195,17.37,2.611,0.009,1.303,0.0015,449.56,0.3102,3.9737,2136.2775,1.0017,0.0356,15.123,0.8031,28.5004,19.9316,164.16,1746.0,0.8212,60.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9759.7,243.65,254.36,45.82,0.0812,0.2478,6.7841,0.0782,0.3558,4.3895,0.0206,77.32,53.34,0.244,0.2607,1.1703,3.084,12.048,1.822,1.2317,0.325,0.1765,0.845,0.0222,0.0172,2.2156,0.0369,3.4219,0.0193,17.48,2.6408,0.0092,1.284,0.0015,459.99,0.3175,4.0186,2130.0,1.0019,0.0358,14.9749,0.81,29.0225,20.3937,162.704,1745.14,0.827,58.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9749.51,243.74,254.18,45.95,0.0812,0.2478,6.7925,0.078,0.3715,4.3734,0.0209,77.65,54.01,0.241,0.2645,1.1818,3.063,11.912,1.816,1.2369,0.3243,0.1771,0.8244,0.0219,0.0169,2.178,0.0363,3.3653,0.0197,17.22,2.6588,0.0091,1.279,0.0014,490.07,0.2893,3.9999,2246.3424,1.0011,0.0355,14.9321,0.7821,28.6559,20.4659,164.532,1746.95,0.8181,62.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9731.83,242.59,253.25,45.92,0.0817,0.2473,6.7459,0.0787,0.3751,4.3961,0.0213,77.66,53.89,0.243,0.2531,1.2014,3.069,11.857,1.823,1.2179,0.3267,0.1813,0.8137,0.0223,0.0171,2.191,0.0366,3.2303,0.0195,17.36,2.6343,0.0092,1.25,0.0014,489.07,0.275,3.8051,2242.7038,1.0015,0.0368,14.7867,0.8178,29.0211,19.4937,168.76,1751.64,0.7966,62.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9760.06,243.63,254.08,46.29,0.081,0.2472,6.7733,0.0784,0.4052,4.3709,0.0213,77.72,53.74,0.245,0.2455,1.2814,3.067,11.904,1.834,1.2981,0.3247,0.1855,0.8277,0.0219,0.0171,2.1892,0.0354,3.191,0.0189,16.73,2.5866,0.009,1.294,0.0015,486.26,0.2643,3.9219,2150.4095,1.0011,0.0368,14.6238,0.8748,29.05,19.2827,167.97,1757.0,0.8206,62.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9855.35,247.12,256.54,46.67,0.0819,0.2495,6.786,0.0788,0.3878,4.3905,0.0214,77.88,54.45,0.245,0.2474,1.2355,3.075,12.005,1.86,1.23,0.3254,0.1865,0.8336,0.0219,0.0168,2.1575,0.0366,3.0947,0.0193,16.09,2.5966,0.0092,1.309,0.0014,452.46,0.2727,3.9076,2177.484,1.0018,0.0361,14.9823,0.8525,28.3679,19.1108,167.053,1758.12,0.8123,62.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9894.75,248.21,257.36,46.74,0.0836,0.2502,6.8202,0.079,0.3885,4.4301,0.0212,78.55,55.37,0.248,0.2536,1.2424,3.122,11.923,1.869,1.1811,0.3233,0.1816,0.8361,0.022,0.0165,2.1825,0.0385,3.209,0.0194,15.05,2.7412,0.0091,1.243,0.0015,454.32,0.254,3.66,2181.3841,1.0001,0.0371,13.7085,0.9337,28.8247,18.7157,164.148,1751.66,0.7854,63.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9891.03,248.39,256.32,46.6,0.084,0.2529,6.8,0.0793,0.3743,4.4161,0.0213,78.35,54.84,0.247,0.2491,1.2639,3.095,11.856,1.877,1.1927,0.3254,0.1846,0.8518,0.0203,0.0163,2.1649,0.0383,3.2458,0.0197,15.39,2.7278,0.0091,1.243,0.0015,451.32,0.2344,4.0142,2204.2718,1.0025,0.0375,14.2565,0.8859,29.2439,18.6427,166.62,1751.15,0.7589,65.312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9795.0,246.43,254.73,46.34,0.0827,0.2455,6.748,0.0783,0.3808,4.3734,0.0215,77.62,53.95,0.248,0.2509,1.2704,3.06,11.773,1.891,1.2435,0.3269,0.1775,0.9091,0.02,0.0158,2.214,0.0383,3.219,0.0197,15.15,2.7024,0.0092,1.191,0.0014,468.0,0.2063,4.1153,2258.5532,1.0018,0.0381,14.248,0.8902,28.5958,19.4471,173.495,1742.52,0.7166,66.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9781.03,245.41,253.69,46.1,0.0825,0.2454,6.7446,0.0774,0.3865,4.3689,0.0213,78.0,53.61,0.247,0.2512,1.2753,3.042,11.67,1.894,1.2454,0.3202,0.1744,0.9,0.0201,0.0159,2.125,0.0363,3.2869,0.0197,14.09,2.8119,0.0093,1.201,0.0016,458.37,0.2366,3.8986,2219.1181,1.002,0.039,14.2207,0.8566,28.7571,19.5069,179.226,1748.56,0.7244,68.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9504.69,238.57,244.84,45.14,0.0783,0.2364,6.5299,0.0728,0.363,4.1899,0.0203,76.1,51.82,0.233,0.2535,1.1965,2.939,11.182,1.801,1.1471,0.3184,0.17,0.8829,0.0203,0.016,2.1049,0.0344,3.2273,0.0195,14.07,2.996,0.0092,1.197,0.0016,464.49,0.2097,4.0958,2106.7903,1.0,0.0397,14.3183,0.865,28.5819,19.525,190.939,1745.05,0.729,66.239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9275.16,231.77,236.9,43.42,0.0756,0.2229,6.224,0.0717,0.3395,3.99,0.0194,72.68,49.96,0.228,0.2379,1.159,2.807,10.792,1.715,1.0566,0.3147,0.1744,0.8773,0.0201,0.0159,2.1703,0.0319,3.1924,0.0193,14.2,2.9009,0.0093,1.173,0.0016,453.36,0.2341,4.1729,2172.1078,1.0016,0.0418,13.8513,0.8944,28.4183,19.4129,192.923,1753.08,0.7443,69.464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9265.0,230.0,234.55,43.09,0.0751,0.2219,6.2452,0.0709,0.3341,3.9486,0.0194,72.0,49.51,0.23,0.243,1.1305,2.756,10.552,1.681,1.0514,0.3172,0.1742,0.8673,0.0203,0.0164,2.1871,0.0324,3.1455,0.0195,14.79,2.7631,0.0093,1.279,0.0016,435.42,0.2487,4.3,2237.0595,0.9998,0.0407,14.1362,0.9445,28.0882,19.7483,186.126,1758.33,0.7274,68.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9349.58,233.35,237.22,43.53,0.077,0.223,6.3502,0.0724,0.3571,4.068,0.0197,72.57,50.43,0.228,0.239,1.1644,2.821,10.869,1.723,1.1156,0.3061,0.169,0.8378,0.0189,0.0158,2.1888,0.0318,3.1043,0.0197,14.93,2.7695,0.0093,1.285,0.0015,445.61,0.2471,4.3073,2272.6545,1.0015,0.0418,13.6144,0.9269,27.7864,19.9947,181.77,1760.86,0.7735,66.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9432.44,235.64,239.17,44.17,0.08,0.2315,6.424,0.0738,0.3759,4.1388,0.0203,73.58,51.66,0.233,0.2488,1.1977,2.86,11.09,1.761,1.1778,0.3096,0.1683,0.8376,0.0172,0.0143,2.206,0.0317,3.1339,0.0192,15.59,2.7747,0.009,1.309,0.0015,461.5,0.2582,4.3266,2329.6557,1.0014,0.0407,13.7217,0.8876,27.9794,19.2501,173.289,1768.31,0.7818,61.838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9499.52,237.34,241.04,44.38,0.0801,0.2331,6.4223,0.0735,0.37,4.1448,0.0203,74.06,51.64,0.231,0.2488,1.2003,2.867,11.098,1.775,1.1672,0.3085,0.1694,0.8304,0.0175,0.0141,2.2343,0.0328,3.1479,0.0187,15.96,2.8235,0.0091,1.305,0.0015,433.68,0.254,4.2431,2302.5857,0.9975,0.0419,14.5714,0.9378,27.6692,19.41,171.812,1777.63,0.7901,65.117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
